Session_ID,Time_Record,Transcription,Sentiment,Valence,Activation,Dominance,discrete
Ses03M_impro02_M012,[083.7292-086.9924]:,honey you re not going to be by yourself,sad,2.0,2.5,3.5,3
Ses03M_impro02_M013,[087.4501-094.3200]:,we ll have internet set up we ll get web camera and everything my whole family s here too,neu,2.5,3.0,3.5,0
Ses03M_impro02_F014,[084.1073-087.5694]:,carry her for nine month and then yes,sad,1.5,3.0,3.5,3
Ses03M_impro02_F015,[093.6780-097.4785]:,it s not the same thing it s not like having you here,sad,1.5,2.5,3.5,3
Ses03M_impro02_F016,[101.0401-103.8875]:,i can t do this,sad,1.5,2.0,3.0,3
Ses03M_impro02_M015,[103.4425-109.3425]:,you can do it alright you can you can be strong you can be strong for both of u alright,neu,2.0,3.0,4.0,0
Ses03M_impro02_F017,[110.0339-113.5100]:,i m sick of being strong for u,sad,1.5,2.5,3.5,3
Ses03M_impro02_M016,[110.0538-113.2175]:,i don t know what to do,sad,1.5,3.0,3.0,3
Ses03M_impro02_M017,[113.2175-116.5975]:,i don t want to i don t i don t want to go,fru,2.0,3.0,3.5,1
Ses03M_impro02_M018,[117.3164-120.5199]:,what am i supposed to do,fru,2.0,2.5,3.0,1
Ses03M_impro02_F018,[119.5648-123.0071]:,you can say no,fru,1.5,3.5,3.5,1
Ses03M_impro02_M019,[122.3903-124.7875]:,you know i can t say no,sad,2.0,3.0,3.5,3
Ses03M_impro02_F019,[123.9423-131.3840]:,you could you really could you could get into another line of work i could start working after anna s born,fru,1.5,4.0,4.0,1
Ses03M_impro02_M020,[126.6750-129.7524]:,the last guy who said no wa fired,fru,2.0,2.0,2.5,1
Ses03M_impro02_M021,[130.1702-133.8115]:,i put in fifteen year in this job,fru,2.0,2.5,3.5,1
Ses03M_impro02_F020,[132.4585-134.6074]:,i know,fru,1.5,1.5,3.0,1
Ses03M_impro02_M022,[133.8115-137.2725]:,i m so close five more year and i retire,fru,2.0,3.0,3.5,1
Ses03M_impro02_M023,[137.3650-140.0196]:,and we ll have that happy life,fru,3.0,2.5,2.5,1
Ses03M_impro02_F022,[144.5548-150.8439]:,and watch our child grow see her take her first step her first word,sad,2.0,3.5,3.5,3
Ses03M_impro02_M024,[149.8888-153.1918]:,honey after a year i can be back,sad,2.0,2.5,2.5,3
Ses03M_impro02_F023,[152.0377-154.8035]:,you said two year,sad,1.5,3.0,3.5,3
Ses03M_impro02_M025,[153.7887-157.1713]:,they want me there two year but i could probably get,sad,2.0,3.0,3.0,3
Ses03M_impro02_M026,[157.1713-161.2304]:,maybe get some vacation once it quiet down there,sad,2.0,2.5,3.0,3
Ses03M_impro02_F024,[157.7550-163.9600]:,a whole year we re not talking about like a couple month here i mean this is a whole year,sad,2.0,4.0,4.0,3
Ses03M_impro02_M027,[163.3396-167.1400]:,i know i know but they really need some good guy there,sad,2.0,2.5,3.5,3
Ses03M_impro02_F025,[166.0059-168.7915]:,what could happen in a year,sad,1.5,3.0,3.5,3
Ses03M_impro02_F026,[168.9905-175.8950]:,and this isn t the first time you know i mean you always sending you off to different place and,sad,1.5,3.5,4.0,3
Ses03M_impro02_M028,[176.9098-180.9092]:,well that s the kind of work i m in honey,sad,2.5,2.0,2.5,3
Ses03M_impro02_F027,[180.4714-185.2270]:,i don t know if that s how i want to live my life,sad,1.5,2.5,2.0,3
Ses03M_impro02_M029,[184.8887-190.9177]:,it s just going to be it s going to go faster than you think,sad,2.5,2.5,3.0,3
Ses03M_impro02_F028,[190.7187-203.0600]:,joe i m serious i don t want to have to have a little girl to tell asking every day where s daddy where s daddy and have to tell her that he s away,sad,1.5,3.0,4.0,3
Ses03M_impro02_F029,[203.1600-206.5572]:,far away and he won t be here,sad,2.0,3.0,3.5,3
Ses03M_impro02_M030,[204.0501-207.6516]:,you tell her breathing,sad,2.5,3.0,2.5,3
Ses03M_impro02_F030,[207.3730-213.0040]:,i m done i can t honey,sad,1.5,3.0,4.0,3
Ses03M_impro02_M031,[212.3872-215.6703]:,what do you mean,sad,2.0,2.5,2.5,3
Ses03M_impro02_F031,[218.0779-221.1621]:,it s over,sad,1.5,2.0,3.0,3
Ses03M_impro02_M032,[220.1672-222.5325]:,what,sur,1.5,3.5,4.0,5
Ses03M_impro02_F032,[221.7988-225.5594]:,honey i can t do it anymore,sad,1.5,2.5,3.5,3
Ses03M_impro02_M033,[223.6294-227.8477]:,are you kidding me no,sur,2.0,3.5,4.0,5
Ses03M_impro02_F033,[228.0069-232.6828]:,i need you here anna need you,sad,1.5,3.5,4.0,3
Ses03M_impro02_M034,[231.9864-237.0400]:,so i have you want me to choose between you guy or my career,fru,2.0,3.0,4.0,1
Ses03M_impro02_F034,[236.4832-238.2342]:,yeah,sad,2.0,3.5,4.0,3
Ses03M_impro02_M035,[237.1797-239.7067]:,what am i going to do,fru,1.5,2.5,3.5,1
Ses03M_impro02_F035,[238.2740-241.0900]:,priority honey priority,fru,1.5,4.0,4.0,1
Ses03M_impro02_M036,[240.4230-244.3030]:,i want to what am i going to do if i leave this job,fru,2.0,3.0,3.5,1
Ses03M_impro02_F036,[243.5270-248.2228]:,you re smart you could go back to school,fru,2.0,3.5,3.5,1
Ses03M_impro02_F037,[249.3769-254.1550]:,finish your master s that you were started never finished,fru,2.5,3.5,3.5,1
Ses03M_impro02_M037,[253.3962-259.2859]:,fine i ll see if i can talk to them,fru,2.0,3.0,3.5,1
Ses03M_impro03_M000,[000.4621-003.0025]:,hey,exc,4.0,3.0,3.0,6
Ses03M_impro03_M001,[004.0436-007.3747]:,esmeralda guess what,exc,4.0,4.0,3.0,6
Ses03M_impro03_F001,[006.2964-007.8946]:,what,exc,4.0,2.5,3.0,6
Ses03M_impro03_M002,[007.5288-014.0755]:,laughter guess who just got hitched,exc,5.0,4.5,4.5,6
Ses03M_impro03_F002,[014.2850-025.0825]:,shut up oh my god really just like that you just asked the question and what how did you ask,sur,4.5,4.0,4.5,5
Ses03M_impro03_M003,[014.1525-021.7776]:,this guy yeah can you believe it she said yes too yeah she said yes,exc,5.0,4.5,4.5,6
Ses03M_impro03_M004,[023.4975-027.2268]:,okay we were at chuck e cheese,exc,4.5,4.5,4.0,6
Ses03M_impro03_F003,[025.1665-028.9250]:,chuck e cheese ah man that is so lame,exc,4.5,4.5,4.0,6
Ses03M_impro03_F004,[029.9675-034.1700]:,are you serious garbage man,exc,4.5,4.5,4.0,6
Ses03M_impro03_F005,[035.5900-041.3575]:,oh like that one movie what s that one movie i just saw no where she like swallow the,exc,4.0,3.5,3.5,6
Ses03M_impro03_F006,[041.3825-047.1559]:,oh i don t remember everybody say i love you with drew barrymore no you haven t seen it okay,exc,3.5,4.0,3.5,6
Ses03M_impro03_F010,[064.9400-070.2428]:,laughter so nasty no you dirty me,exc,4.5,4.5,4.0,6
Ses03M_impro03_M011,[071.6292-079.4853]:,ah anyways so she took the ring and she go is this real so i wa like of course,exc,4.0,4.0,4.0,6
Ses03M_impro03_M012,[079.5700-082.0655]:,sara and i,hap,4.0,3.5,3.5,4
Ses03M_impro03_F012,[081.5456-086.9756]:,she actually asked if it wa real i would ve probably asked the same thing considering you were in chuck e cheese,hap,4.0,3.0,4.5,4
Ses03M_impro03_M013,[086.2875-089.7868]:,come on it wa her birthday,exc,4.0,3.0,3.0,6
Ses03M_impro03_M014,[090.0757-094.3118]:,she wanted she always want something spontaneous,hap,4.0,4.0,3.0,4
Ses03M_impro03_F015,[092.8676-095.6211]:,yeah that s you know okay,neu,3.0,2.5,3.0,0
Ses03M_impro03_M015,[094.5043-100.2616]:,i couldn t i couldn t afford the red lobster laughter what anyway,hap,4.5,4.0,4.0,4
Ses03M_impro03_F016,[096.5950-106.0767]:,oh god you are damn cheap cheap cheap anyways moving on it s not like you re poor i mean your dad make okey,hap,2.5,4.0,4.0,4
Ses03M_impro03_M016,[103.4965-106.2307]:,so okay then and,hap,4.0,2.5,2.5,4
Ses03M_impro03_M017,[106.2307-109.6004]:,i got all the character animal to do a conga line,hap,4.0,3.0,3.0,4
Ses03M_impro03_M018,[109.6004-115.3577]:,dim down the light and uh i got on one of the table pulled her up,hap,4.0,3.0,4.0,4
Ses03M_impro03_F017,[112.7967-115.3962]:,you had the mouse,hap,3.5,3.5,3.0,4
Ses03M_impro03_F018,[115.4540-119.5553]:,isn t it a rat it s a rat chuck e cheese,neu,3.0,3.0,3.5,0
Ses03M_impro03_M019,[115.4050-117.8650]:,yeah,hap,3.5,3.0,2.5,4
Ses03M_impro03_M020,[119.4205-127.3325]:,chucky i don t know i don t know anyways i pull her up and i go i go sarah,hap,4.0,3.0,4.0,4
Ses03M_impro03_M021,[127.4150-136.4228]:,you re my guiding light then they put on that song the i ve had the time of my life that song,hap,4.0,4.0,4.0,4
Ses03M_impro03_F021,[134.5551-138.1400]:,okay that is really cheesy joe,hap,3.0,3.0,3.5,4
Ses03M_impro03_F022,[140.4664-142.8155]:,oh that s kind of sweet,hap,3.5,2.0,2.5,4
Ses03M_impro03_F023,[145.4342-153.7332]:,wait wait wait i want you to marry me no shouldn t you like be more like a question like would you marry me not like i want you to marry me it s like a demand,exc,3.0,4.5,4.0,6
Ses03M_impro03_F024,[153.7525-157.7825]:,you marry me i man i jane you tarzan,exc,3.5,4.5,4.0,6
Ses03M_impro03_F025,[164.6702-166.7882]:,she said sure,hap,3.5,3.0,2.0,4
Ses03M_impro03_F026,[166.8267-170.5430]:,sure who say sure you say yes i don t like,hap,2.0,3.5,4.0,4
Ses03M_impro03_F027,[172.3145-174.6251]:,how long have you guy been going out,hap,2.5,3.0,3.5,4
Ses03M_impro03_M028,[174.3362-178.6301]:,about two and a half week,neu,3.0,3.0,2.0,0
Ses03M_impro03_F028,[177.9947-180.0650]:,what,sur,2.5,2.0,3.0,5
Ses03M_impro03_M029,[179.4389-184.8303]:,two and we love each other yeah,hap,4.0,3.5,4.0,4
Ses03M_impro03_F029,[181.2000-183.3925]:,what,sur,3.0,4.5,4.0,5
Ses03M_impro03_F030,[184.3138-191.7622]:,okay i haven t seen you in about two and a half year and i come back and you re getting engaged to somebody you only knew for,sur,2.0,3.5,4.0,5
Ses03M_impro03_M030,[190.3950-193.3989]:,you got to meet her she s wonderful,hap,3.0,2.5,3.5,4
Ses03M_impro03_M031,[194.5349-204.9520]:,she just graduated from high school and she s planning to apply for college and stuff she s so great she ha so much life and energy and stuff,hap,4.0,3.0,4.0,4
Ses03M_impro03_F033,[202.1985-204.8025]:,she must be hot,hap,2.0,3.0,3.5,4
Ses03M_impro03_M032,[206.3191-208.5912]:,yeah she is good looking,hap,3.5,2.5,3.0,4
Ses03M_impro03_M033,[212.3150-214.4833]:,i m twenty eight year old,neu,2.0,3.0,3.5,0
Ses03M_impro03_F036,[213.7950-217.9375]:,you still act like a boy and men take a lot longer to grow i will tell you,neu,2.0,3.0,4.5,0
Ses03M_impro03_M035,[223.2829-226.7082]:,i m so excited it s going to be great,exc,4.5,4.0,3.5,6
Ses03M_impro03_M038,[243.1157-248.5775]:,i m still working at my parent restaurant busing table,neu,4.0,2.5,3.0,0
Ses03M_impro03_M039,[249.9128-255.0346]:,oh that s great my mom said we can move in with her again if we run out of money,hap,4.0,3.0,3.0,4
Ses03M_impro04_M000,[008.1300-011.2900]:,i m just so tired all the time,sad,2.5,1.5,1.5,3
Ses03M_impro04_F001,[013.8500-017.3375]:,well have you been trying to get a job look for a job or,neu,3.0,2.5,2.5,0
Ses03M_impro04_M001,[016.9100-020.4300]:,i ve been looking for like eight month,fru,2.0,3.0,3.5,1
Ses03M_impro04_F002,[019.8900-024.6600]:,i know it it s really tough out there it s really hard to find a job,fru,2.5,2.5,2.0,1
Ses03M_impro04_M002,[024.0100-030.0745]:,i m tired of the same excuse no no you re not qualified enough wish you had more education,fru,2.5,2.0,2.0,1
Ses03M_impro04_F003,[029.6500-031.3600]:,well what are you looking for i mean,neu,3.0,2.0,2.0,0
Ses03M_impro04_F004,[033.4400-035.7200]:,well okay well that s,neu,3.0,2.0,2.0,0
Ses03M_impro04_M004,[034.5700-036.3100]:,cause i went to harvard,ang,2.5,2.5,3.0,2
Ses03M_impro04_F005,[038.6500-043.0800]:,well that s what for what job who what job are you looking for,sur,2.5,2.0,2.0,5
Ses03M_impro04_M005,[043.2300-057.0300]:,i applied a restaurant manager at p f chang i applied at macy s store manager tried to get investment banking job with deloitte and touche i m trying everywhere,fru,3.0,2.0,2.5,1
Ses03M_impro04_M006,[065.9500-074.6200]:,you know what i ve been working at temp job for the past six month you know how degrading it is,fru,2.0,2.5,3.0,1
Ses03M_impro04_F007,[074.0600-075.6500]:,yeah,sad,3.0,1.5,1.5,3
Ses03M_impro04_F008,[081.5400-082.7900]:,yeah,sad,3.0,2.0,1.5,3
Ses03M_impro04_M008,[082.1100-085.0500]:,i m smarter than half the people i work for,ang,2.5,3.0,3.0,2
Ses03M_impro04_M009,[088.3600-092.1400]:,i don t know astronaut i don t know something crazy like that,fru,2.5,2.5,2.5,1
Ses03M_impro04_F010,[091.2600-093.4500]:,well what d you major in,exc,4.0,2.0,1.5,6
Ses03M_impro04_M010,[093.6800-096.4100]:,biomedical engineering,fru,3.0,1.5,1.5,1
Ses03M_impro04_M011,[099.3000-105.3400]:,i don t want to do engineering though it s so i had the internship what last summer,fru,2.0,2.5,2.5,1
Ses03M_impro04_M012,[105.3575-116.2900]:,and i wa pulling my hair out and it wa like oh my god so i just had to finish the major so now they re like why are you an engineering major and why are you working trying to work at a restaurant and it s like i don t know just give me the damn job,fru,2.0,4.0,3.5,1
Ses03M_impro04_M013,[117.7700-119.9900]:,why all these question,fru,3.0,2.0,2.5,1
Ses03M_impro04_M014,[127.5700-129.4900]:,oh yeah what kind of job they got,neu,3.0,2.0,1.5,0
Ses03M_impro04_F014,[129.0200-131.8000]:,i am just like a law clerk,neu,3.0,2.0,2.0,0
Ses03M_impro04_F015,[133.6000-136.9575]:,well i m moving up i mean it could be,neu,3.0,3.0,2.5,0
Ses03M_impro04_M016,[136.6475-142.7300]:,to be a lawyer you go to law school now god this is all these dead end,fru,2.5,3.5,3.0,1
Ses03M_impro04_M017,[142.7650-146.0300]:,and plus my car is breaking down,fru,2.0,2.0,2.5,1
Ses03M_impro04_M018,[146.0525-148.7425]:,they re evicting me from my apartment,fru,2.0,2.0,2.5,1
Ses03M_impro04_M020,[161.3800-165.0700]:,no i m not going to yeah they d laugh in my face,fru,2.0,2.0,2.5,1
Ses03M_impro04_M021,[170.6000-174.5200]:,no i got a sixteen hundred on my s a t,fru,2.5,3.0,3.0,1
Ses03M_impro04_M022,[177.7400-181.8400]:,i m freaking typing sixty word a minute,fru,3.0,2.5,2.0,1
Ses03M_impro04_M023,[183.1200-190.5500]:,sixty word sixty word a minute hey how are you doing mr smith oh you know it s just like god i just want to shoot you mr smith,fru,2.5,3.0,3.0,1
Ses03M_impro04_M024,[193.5200-196.4800]:,yeah it s alright but,neu,3.0,2.5,1.5,0
Ses03M_impro04_M025,[196.6600-198.7700]:,i m not cut to be a receptionist,fru,2.5,2.5,2.5,1
Ses03M_impro04_M026,[199.7500-201.2700]:,no,sad,2.5,1.5,1.5,3
Ses03M_impro04_M027,[201.5200-205.9000]:,oh yeah i will be a full time receptionist harvard degree sixteen hundred on my s a t,fru,3.0,2.0,2.5,1
Ses03M_impro04_F023,[205.5900-212.1100]:,well if you need something i mean you re just going to can get a temporary thing right now and then look for something,neu,3.0,2.0,2.0,0
Ses03M_impro04_M028,[206.4975-209.7700]:,you know head of the science club,fru,2.5,2.0,2.0,1
Ses03M_impro04_M029,[211.2400-214.0800]:,that s what i ve been doing temporary thing,fru,2.0,3.0,3.5,1
Ses03M_impro04_F024,[212.5500-215.0300]:,oh i know but,fru,3.0,2.0,1.5,1
Ses03M_impro04_F025,[215.3400-221.3000]:,it s going to get better i promise you you just got to hang in there everyone i mean you know,neu,3.0,2.5,2.5,0
Ses03M_impro04_M030,[220.3800-221.9175]:,maybe i ll just kill myself,sad,2.5,1.5,2.0,3
Ses03M_impro04_F026,[221.5400-227.5000]:,what you can t what now come on stop it don t be talking like that,sur,2.0,3.0,3.0,5
Ses03M_impro04_M031,[225.4000-227.0600]:,i wa just joking,sad,2.0,1.5,1.5,3
Ses03M_impro04_M033,[241.6200-246.4800]:,yeah i they said brian you re too smart you don t need u,fru,3.0,3.0,2.5,1
Ses03M_impro04_M034,[246.5050-249.7000]:,go out and take over the world by yourself and i m like what,fru,2.5,3.0,2.5,1
Ses03M_impro04_F028,[248.8300-256.3000]:,well obviously it s not working just cause you got sixteen hundred on your s a t doesn t guarantee you a job i mean it should really but,fru,3.5,3.0,3.0,1
Ses03M_impro04_M035,[255.7700-262.5700]:,i don t know i don t know i know i m just going to have to keep on looking keep on searching,fru,2.0,3.0,3.0,1
Ses03M_impro04_M036,[263.3000-271.5700]:,and i m never going to find anything probably but i ll just keep working hard at it yeah okay positive i m going to do good find that job,fru,2.0,3.0,3.0,1
Ses03M_impro04_F029,[265.8400-268.8800]:,you got to be positive man you got to try to just,neu,3.0,2.5,3.0,0
Ses03M_impro04_F030,[270.7300-273.8100]:,but you got to be real about it you have to,neu,3.0,2.5,2.5,0
Ses03M_impro04_M037,[274.6000-277.7800]:,yeah i got eighteen hundred on my s a t,fru,2.5,2.0,2.5,1
Ses03M_impro04_F031,[277.5000-279.9900]:,sixteen hundred,neu,4.0,2.0,2.5,0
Ses03M_impro04_M038,[279.8800-282.2100]:,same difference,neu,3.5,2.0,2.0,0
Ses03M_impro04_F032,[285.4700-287.8400]:,twenty one hundred,neu,4.0,2.5,2.0,0
Ses03M_impro04_M040,[287.8100-292.9000]:,but i m doomed yeah i got so good i wa over twenty one hundred now what am i doing,fru,3.5,3.0,3.0,1
Ses03M_impro04_M041,[292.9900-298.5500]:,like wow you re really smart we re going to give you an extra garbage,hap,4.5,3.5,2.0,4
Ses03M_impro05a_F000,[005.7300-007.5300]:,can i help you sir,neu,3.5,2.5,2.5,0
Ses03M_impro05a_M000,[007.1700-011.7200]:,yes you can help me where is my luggage,ang,2.0,4.0,4.5,2
Ses03M_impro05a_F001,[011.2200-014.5900]:,well let me just check on that for you where are you coming,neu,3.5,2.0,2.5,0
Ses03M_impro05a_M001,[013.8300-017.7800]:,yeah you do that i m coming from baltimore you know where that is,ang,1.5,4.0,4.5,2
Ses03M_impro05a_F002,[017.3200-022.2000]:,sir yes it s in maryland it s okay well i m just let me check here,neu,2.0,2.5,3.0,0
Ses03M_impro05a_M002,[021.7600-025.0200]:,i had eight hundred pound of luggage,ang,1.5,4.0,4.5,2
Ses03M_impro05a_F003,[024.0900-027.7600]:,okay sir can you if you just give me one moment and let me just check okay,fru,2.5,3.0,2.5,1
Ses03M_impro05a_M003,[026.9500-028.6507]:,okay check,ang,2.5,3.0,4.0,2
Ses03M_impro05a_F004,[028.1100-033.9325]:,alright and you re coming wait hold on sir you re coming from baltimore into lax right,fru,3.0,3.5,2.5,1
Ses03M_impro05a_M004,[029.4400-030.5000]:,is it there,ang,2.5,3.0,3.0,2
Ses03M_impro05a_M005,[033.5300-034.5900]:,yes,ang,2.5,3.0,3.5,2
Ses03M_impro05a_F005,[034.1600-035.8500]:,okay and this is direct flight,neu,3.0,2.5,2.0,0
Ses03M_impro05a_M006,[034.9400-037.0500]:,you don t know where we re at,ang,1.5,4.0,4.5,2
Ses03M_impro05a_M007,[037.0975-038.9800]:,god,ang,1.5,4.0,3.5,2
Ses03M_impro05a_F006,[038.1750-042.2700]:,i m asking you if this is direct flight from baltimore to lax or if you have to stop,fru,3.5,2.0,2.5,1
Ses03M_impro05a_F007,[049.4000-053.8900]:,you re at me and i m going to try to help you out sir but you just have to cooperate with me,neu,2.5,3.0,3.0,0
Ses03M_impro05a_M010,[053.1100-055.0700]:,okay what do you want,ang,2.0,3.5,4.0,2
Ses03M_impro05a_F008,[054.4900-057.0200]:,how many piece of luggage do you have checked in,neu,3.0,2.5,3.0,0
Ses03M_impro05a_M011,[056.5500-059.7400]:,eight and they re all gone,ang,2.5,4.0,3.5,2
Ses03M_impro05a_F009,[059.0100-061.8200]:,eight piece of luggage okay,neu,3.0,2.5,3.0,0
